,icd9,ccs_level_3,ccs_level_3_description,ccs_level_1,ccs_level_1_description
7732,67522,195,Other complications of birth; puerperium affecting management of mother,11,Complications of pregnancy; childbirth; and the puerperium
7733,67523,195,Other complications of birth; puerperium affecting management of mother,11,Complications of pregnancy; childbirth; and the puerperium
7734,67524,195,Other complications of birth; puerperium affecting management of mother,11,Complications of pregnancy; childbirth; and the puerperium
7735,67580,195,Other complications of birth; puerperium affecting management of mother,11,Complications of pregnancy; childbirth; and the puerperium
7736,67581,195,Other complications of birth; puerperium affecting management of mother,11,Complications of pregnancy; childbirth; and the puerperium
7737,67582,195,Other complications of birth; puerperium affecting management of mother,11,Complications of pregnancy; childbirth; and the puerperium
7738,67583,195,Other complications of birth; puerperium affecting management of mother,11,Complications of pregnancy; childbirth; and the puerperium
7739,67584,195,Other complications of birth; puerperium affecting management of mother,11,Complications of pregnancy; childbirth; and the puerperium
7740,67590,195,Other complications of birth; puerperium affecting management of mother,11,Complications of pregnancy; childbirth; and the puerperium
7741,67591,195,Other complications of birth; puerperium affecting management of mother,11,Complications of pregnancy; childbirth; and the puerperium
7742,67592,195,Other complications of birth; puerperium affecting management of mother,11,Complications of pregnancy; childbirth; and the puerperium
7743,67593,195,Other complications of birth; puerperium affecting management of mother,11,Complications of pregnancy; childbirth; and the puerperium
7744,67594,195,Other complications of birth; puerperium affecting management of mother,11,Complications of pregnancy; childbirth; and the puerperium
7745,67600,195,Other complications of birth; puerperium affecting management of mother,11,Complications of pregnancy; childbirth; and the puerperium
7746,67601,195,Other complications of birth; puerperium affecting management of mother,11,Complications of pregnancy; childbirth; and the puerperium
7747,67602,195,Other complications of birth; puerperium affecting management of mother,11,Complications of pregnancy; childbirth; and the puerperium
7748,67603,195,Other complications of birth; puerperium affecting management of mother,11,Complications of pregnancy; childbirth; and the puerperium
7749,67604,195,Other complications of birth; puerperium affecting management of mother,11,Complications of pregnancy; childbirth; and the puerperium
7750,67610,195,Other complications of birth; puerperium affecting management of mother,11,Complications of pregnancy; childbirth; and the puerperium
7751,67611,195,Other complications of birth; puerperium affecting management of mother,11,Complications of pregnancy; childbirth; and the puerperium
7752,67612,195,Other complications of birth; puerperium affecting management of mother,11,Complications of pregnancy; childbirth; and the puerperium
7753,67613,195,Other complications of birth; puerperium affecting management of mother,11,Complications of pregnancy; childbirth; and the puerperium
7754,67614,195,Other complications of birth; puerperium affecting management of mother,11,Complications of pregnancy; childbirth; and the puerperium
7755,67620,195,Other complications of birth; puerperium affecting management of mother,11,Complications of pregnancy; childbirth; and the puerperium
7756,67621,195,Other complications of birth; puerperium affecting management of mother,11,Complications of pregnancy; childbirth; and the puerperium
7757,67622,195,Other complications of birth; puerperium affecting management of mother,11,Complications of pregnancy; childbirth; and the puerperium
7758,67623,195,Other complications of birth; puerperium affecting management of mother,11,Complications of pregnancy; childbirth; and the puerperium
7759,67624,195,Other complications of birth; puerperium affecting management of mother,11,Complications of pregnancy; childbirth; and the puerperium
7760,67630,195,Other complications of birth; puerperium affecting management of mother,11,Complications of pregnancy; childbirth; and the puerperium
7761,67631,195,Other complications of birth; puerperium affecting management of mother,11,Complications of pregnancy; childbirth; and the puerperium
7762,67632,195,Other complications of birth; puerperium affecting management of mother,11,Complications of pregnancy; childbirth; and the puerperium
7763,67633,195,Other complications of birth; puerperium affecting management of mother,11,Complications of pregnancy; childbirth; and the puerperium
